cat_periodo,codigo_unico,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,rango_edad,AÑO_ING_PRI_AÑO,SEM_ING_PRI_AÑO,AÑO_ING_CARR,SEM_ING_CARR,nomb_titulo_obtenido,nomb_grado_obtenido,FECHA_OBTENCION_TITULO,tipo_inst_1,tipo_inst_2,tipo_inst_3,cod_inst,nomb_inst,cod_sede,nomb_sede,cod_carrera,nomb_carrera,nivel_global,nivel_carrera_1,nivel_carrera_2,dur_estudio_carr,dur_proceso_tit,dur_total_carr,region_sede,provincia_sede,comuna_sede,jornada,modalidad,version,tipo_plan_carr,AREA_CINEUNESCO,oecd_area,oecd_subarea,AREA_CARRERA_GENERICA_N
TIT_2019,I31S1C5J1V1,2107176,2,199805,21,20 A 24 AÑOS,2016,1,2016,1,EDUCADOR DE PARVULOS,LICENCIADO EN EDUCACION,20200107,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,31,UNIVERSIDAD AUTONOMA DE CHILE,1,CASA CENTRAL (TEMUCO),5,PEDAGOGIA EN EDUCACION PARVULARIA,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,EDUCACIÓN,EDUCACIÓN,FORMACIÓN DE PERSONAL DOCENTE,PEDAGOGÍA EN EDUCACIÓN DE PÁRVULOS
TIT_2019,I94S1C5J1V1,16319383,2,199709,21,20 A 24 AÑOS,2016,1,2016,1,EDUCADORA DE PARVULOS MENCION EN INTERCULTURALIDAD Y VINCULACION FAMILIAR COMUNITARIA,LICENCIADA EN EDUCACION,20200107,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,94,UNIVERSIDAD CATOLICA DE TEMUCO,1,CASA CENTRAL (TEMUCO),5,EDUCACION DE PARVULOS,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,8,0,8,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,EDUCACIÓN,EDUCACIÓN,FORMACIÓN DE PERSONAL DOCENTE,PEDAGOGÍA EN EDUCACIÓN DE PÁRVULOS
TIT_2020,I116S17C22J1V1,16376847,1,199610,23,20 A 24 AÑOS,2016,1,2016,1,TECNICO DE NIVEL SUPERIOR EN SONIDO,,20201112,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,116,IP SANTO TOMAS,17,SEDE TEMUCO,22,TECNICO EN SONIDO,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,0,5,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",INGENIERÍA Y PROFESIONES AFINES,TÉCNICO EN SONIDO
TIT_2020,I94S1C46J1V1,22251175,2,199803,22,20 A 24 AÑOS,2016,1,2016,1,PROFESORA DE EDUCACION DIFERENCIAL CON ESPECIALIDAD EN NECESIDADES EDUCATIVAS ESPECIALES TRANSITORIAS Y DEFICIENCIA MENTAL,LICENCIADA EN EDUCACION,20210109,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,94,UNIVERSIDAD CATOLICA DE TEMUCO,1,CASA CENTRAL (TEMUCO),46,PEDAGOGIA EN EDUCACION DIFERENCIAL CON ESPECIALIDAD EN N.E.E.T. Y DEFICIENCIA MENTAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,EDUCACIÓN,EDUCACIÓN,FORMACIÓN DE PERSONAL DOCENTE,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL
TIT_2019,I430S28C292J1V1,22347819,1,199804,21,20 A 24 AÑOS,2017,1,2019,1,TECNICO DE NIVEL SUPERIOR EN DISEÑO GRAFICO,,20190503,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,430,CFT INACAP,28,SEDE TEMUCO,292,DISEÑO Y PRODUCCION GRAFICA,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,4,0,4,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,ARTE Y ARQUITECTURA,HUMANIDADES Y ARTES,ARTES,TÉCNICO EN PRODUCCIÓN GRÁFICA Y MULTIMEDIA
TIT_2019,I260S11C47J1V1,1902758,2,199607,22,20 A 24 AÑOS,2016,1,2016,1,TECNICO EN ENFERMERIA DE NIVEL SUPERIOR,,20190820,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,260,CFT SANTO TOMAS,11,SEDE TEMUCO,47,TECNICO EN ENFERMERIA,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,0,5,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,TÉCNICO EN ENFERMERÍA
TIT_2019,I10S4C24J1V1,3173250,2,199607,22,20 A 24 AÑOS,2015,1,2015,1,KINESIOLOGO,LICENCIADO EN KINESIOLOGIA,20191227,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,24,KINESIOLOGIA,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,1,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,KINESIOLOGÍA
TIT_2018,I94S1C215J1V1,5518012,2,199509,22,20 A 24 AÑOS,2016,1,2016,1,TECNICO UNIVERSITARIO EN PREPARACION FISICA,,20190127,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,94,UNIVERSIDAD CATOLICA DE TEMUCO,1,CASA CENTRAL (TEMUCO),215,TECNICO UNIVERSITARIO EN PREPARACION FISICA,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,4,0,4,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,EDUCACIÓN,SERVICIOS,SERVICIOS PERSONALES,"TÉCNICO EN DEPORTE, RECREACIÓN Y PREPARACIÓN FÍSICA"
TIT_2020,I76S1C26J1V1,11616744,2,199606,24,20 A 24 AÑOS,2015,1,2015,1,PROFESOR DE ESTADO EN CASTELLANO Y COMUNICACION,LICENCIADO EN EDUCACION,20210118,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES ESTATALES CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),26,PEDAGOGIA EN CASTELLANO Y COMUNICACION,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,EDUCACIÓN,EDUCACIÓN,FORMACIÓN DE PERSONAL DOCENTE,"PEDAGOGÍA EN LENGUAJE, COMUNICACIÓN Y/O CASTELLANO"
TIT_2017,I701S0C4J1V1,15576045,2,199611,20,20 A 24 AÑOS,2015,1,2015,1,TECNICO DE NIVEL SUPERIOR ASISTENTE EJECUTIVO BILINGÜE,,20170628,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,701,CFT MANPOWER,0,CASA CENTRAL (SANTIAGO),4,ASISTENTE EJECUTIVO BILINGÜE O ASISTENTE EJECUTIVO Y DE GESTION,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,4,2,6,METROPOLITANA,SANTIAGO,SANTIAGO,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,SECRETARIADO BILINGÜE
TIT_2020,I31S1C4J1V1,17807715,2,199605,24,20 A 24 AÑOS,2016,1,2016,1,TRABAJADOR SOCIAL,LICENCIADO EN TRABAJO SOCIAL,20201229,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,31,UNIVERSIDAD AUTONOMA DE CHILE,1,CASA CENTRAL (TEMUCO),4,TRABAJO SOCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,1,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,CIENCIAS SOCIALES,SALUD Y SERVICIOS SOCIALES,SERVICIOS SOCIALES,TRABAJO SOCIAL
TIT_2018,I261S1C18J1V1,18070534,1,199705,21,20 A 24 AÑOS,2016,1,2016,1,TNS EN ARQUITECTURA Y DISEÑO,,20190129,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,261,CFT ANDRES BELLO,1,CASA CENTRAL (TEMUCO),18,TECNICO EN ARQUITECTURA Y DISEÑO,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,ARTE Y ARQUITECTURA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",ARQUITECTURA Y CONSTRUCCIÓN,TÉCNICO EN DIBUJO ARQUITECTÓNICO
TIT_2020,I10S4C31J1V1,18891332,1,199607,23,20 A 24 AÑOS,2015,1,2015,1,PSICOLOGO,LICENCIADO EN PSICOLOGIA,20210129,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,31,PSICOLOGIA,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,CIENCIAS SOCIALES,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,PSICOLOGÍA
TIT_2020,I76S1C88J1V1,673803,1,199703,23,20 A 24 AÑOS,2015,1,2015,1,BIOTECNOLOGO,LICENCIADO EN BIOTECNOLOGIA,20201110,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES ESTATALES CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),88,BIOTECNOLOGIA,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",INGENIERÍA Y PROFESIONES AFINES,OTROS PROFESIONALES DE TECNOLOGÍA
TIT_2019,I10S4C23J1V1,10447414,2,199606,23,20 A 24 AÑOS,2015,1,2015,1,ENFERMERA,LICENCIADO EN ENFERMERIA,20191212,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,23,ENFERMERIA,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,ENFERMERÍA
TIT_2019,I76S1C34J1V1,16650632,1,199608,22,20 A 24 AÑOS,2015,1,2015,1,"TECNOLOGO MEDICO, CON MENCION EN IMAGENOLOGIA",LICENCIADO EN TECNOLOGIA MEDICA,20200110,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES ESTATALES CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),34,TECNOLOGIA MEDICA,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,TECNOLOGÍA MÉDICA
TIT_2020,I31S1C4J1V1,18722737,2,199505,25,25 A 29 AÑOS,2016,1,2016,1,TRABAJADOR SOCIAL,LICENCIADO EN TRABAJO SOCIAL,20201230,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,31,UNIVERSIDAD AUTONOMA DE CHILE,1,CASA CENTRAL (TEMUCO),4,TRABAJO SOCIAL,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,1,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,CIENCIAS SOCIALES,SALUD Y SERVICIOS SOCIALES,SERVICIOS SOCIALES,TRABAJO SOCIAL
TIT_2020,I76S1C29J1V1,22018346,2,199608,23,20 A 24 AÑOS,2016,1,2016,1,PSICOLOGA,LICENCIADO EN PSICOLOGIA,20210125,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES ESTATALES CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),29,PSICOLOGIA,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,CIENCIAS SOCIALES,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,PSICOLOGÍA
TIT_2019,I76S1C27J1V1,22178753,2,199610,22,20 A 24 AÑOS,2015,1,2015,1,"PROFESOR DE ESTADO EN HISTORIA, GEOGRAFIA Y EDUCACION CIVICA",LICENCIADO EN EDUCACION,20200114,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES ESTATALES CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),27,PEDAGOGIA EN HISTORIA Y GEOGRAFIA Y EDUCACION CIVICA,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,EDUCACIÓN,EDUCACIÓN,FORMACIÓN DE PERSONAL DOCENTE,"PEDAGOGÍA EN HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES"
TIT_2020,I94S1C214J1V1,6116488,2,199703,23,20 A 24 AÑOS,2015,1,2015,1,TECNICA UNIVERSITARIA EN EDUCACION PARVULARIA,,20210107,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,94,UNIVERSIDAD CATOLICA DE TEMUCO,1,CASA CENTRAL (TEMUCO),214,TECNICO UNIVERSITARIO EN EDUCACION PARVULARIA,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,4,0,4,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,EDUCACIÓN,EDUCACIÓN,FORMACIÓN DE PERSONAL DOCENTE,TÉCNICO ASISTENTE DEL EDUCADOR DE PÁRVULOS
TIT_2020,I94S1C56J1V1,6648888,1,199608,23,20 A 24 AÑOS,2015,1,2015,1,CIENTISTA POLITICO,LICENCIADO EN CIENCIA POLITICA,20200415,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,94,UNIVERSIDAD CATOLICA DE TEMUCO,1,CASA CENTRAL (TEMUCO),56,CIENCIA POLITICA,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,CIENCIAS SOCIALES,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,CIENCIAS POLÍTICAS
TIT_2019,I76S1C278J1V1,6693784,2,199606,23,20 A 24 AÑOS,2015,1,2015,1,PROFESOR DE ESTADO EN INGLES,LICENCIADO EN EDUCACION,20191219,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES ESTATALES CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),278,PEDAGOGIA EN INGLES,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,EDUCACIÓN,EDUCACIÓN,FORMACIÓN DE PERSONAL DOCENTE,PEDAGOGÍA EN IDIOMAS
TIT_2019,I10S4C26J1V1,22109722,1,199701,22,20 A 24 AÑOS,2015,1,2015,1,FONOAUDIOLOGO,LICENCIADO EN FONOAUDIOLOGIA,20191212,UNIVERSIDADES,UNIVERSIDADES PRIVADAS,UNIVERSIDADES PRIVADAS,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,26,FONOAUDIOLOGIA,PREGRADO,PROFESIONAL CON LICENCIATURA,CARRERAS PROFESIONALES,10,0,10,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,FONOAUDIOLOGÍA
TIT_2019,I94S1C343J1V1,22109722,1,199701,22,20 A 24 AÑOS,2018,2,2018,2,DIPLOMADO DE ACOMPAÑAMIENTO ESPIRITUAL MULTICULTURAL EN SALUD,NO APLICA,20190315,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES PRIVADAS CRUCH,94,UNIVERSIDAD CATOLICA DE TEMUCO,1,CASA CENTRAL (TEMUCO),343,DIPLOMADO DE ACOMPAÑAMIENTO ESPIRITUAL MULTICULTURAL EN SALUD,POSTÍTULO,DIPLOMADO (SUPERIOR A UN SEMESTRE),POSTÍTULO,1,0,1,LA ARAUCANÍA,CAUTIN,TEMUCO,DIURNO,PRESENCIAL,1,PLAN ESPECIAL,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,POSTÍTULO EN SALUD
