cat_periodo,codigo_unico,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,rango_edad,AÑO_ING_PRI_AÑO,SEM_ING_PRI_AÑO,AÑO_ING_CARR,SEM_ING_CARR,nomb_titulo_obtenido,nomb_grado_obtenido,FECHA_OBTENCION_TITULO,tipo_inst_1,tipo_inst_2,tipo_inst_3,cod_inst,nomb_inst,cod_sede,nomb_sede,cod_carrera,nomb_carrera,nivel_global,nivel_carrera_1,nivel_carrera_2,dur_estudio_carr,dur_proceso_tit,dur_total_carr,region_sede,provincia_sede,comuna_sede,jornada,modalidad,version,tipo_plan_carr,AREA_CINEUNESCO,oecd_area,oecd_subarea,AREA_CARRERA_GENERICA_N
TIT_2020,I536S0C4J2V1,5098769,1,199905,21,20 A 24 AÑOS,2018,1,2018,1,TECNICO DE NIVEL SUPERIOR EN DEPORTES Y RECREACION,,20201104,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,536,CFT DE TARAPACA,0,CASA CENTRAL (ARICA),4,TECNICO DE NIVEL SUPERIOR EN DEPORTES Y RECREACION,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,ARICA Y PARINACOTA,ARICA,ARICA,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,EDUCACIÓN,SERVICIOS,SERVICIOS PERSONALES,"TÉCNICO EN DEPORTE, RECREACIÓN Y PREPARACIÓN FÍSICA"
TIT_2020,I116S9C17J1V1,5323006,2,199809,21,20 A 24 AÑOS,2018,1,2018,1,TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL,,20201124,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,116,IP SANTO TOMAS,9,SEDE ARICA,17,TECNICO EN TRABAJO SOCIAL,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,0,5,ARICA Y PARINACOTA,ARICA,ARICA,DIURNO,PRESENCIAL,1,PLAN REGULAR,CIENCIAS SOCIALES,SALUD Y SERVICIOS SOCIALES,SERVICIOS SOCIALES,TÉCNICO EN SERVICIO SOCIAL
TIT_2019,I536S0C59J2V1,8928170,2,199810,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN LABORATORISTA CLINICO BANCO DE SANGRE E IMAGENOLOGIA,,20191203,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,536,CFT DE TARAPACA,0,CASA CENTRAL (ARICA),59,"TECNICO DE NIVEL SUPERIOR EN LABORATORISTA CLINICO, BANCO DE SANGRE E IMAGENOLOGIA",PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,ARICA Y PARINACOTA,ARICA,ARICA,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,TÉCNICO EN LABORATORIO CLÍNICO
TIT_2020,I81S5C72J2V1,10027859,2,199809,21,20 A 24 AÑOS,2018,1,2018,1,TECNICO DE NIVEL SUPERIOR TRADUCTOR BILINGÜE INGLES ESPAÑOL,,20210114,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES ESTATALES CRUCH,81,UNIVERSIDAD ARTURO PRAT,5,SEDE ARICA,72,TECNICO DE NIVEL SUPERIOR TRADUCTOR BILINGÜE INGLES-ESPAÑOL,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,0,5,ARICA Y PARINACOTA,ARICA,ARICA,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,HUMANIDADES,HUMANIDADES Y ARTES,HUMANIDADES,TÉCNICO EN TRADUCCIÓN E INTERPRETARIADO
TIT_2019,I260S1C79J1V1,12339014,2,199808,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN EDUCACION ESPECIAL,,20190926,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,260,CFT SANTO TOMAS,1,SEDE ARICA,79,TECNICO EN EDUCACION ESPECIAL,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,0,5,ARICA Y PARINACOTA,ARICA,ARICA,DIURNO,PRESENCIAL,1,PLAN REGULAR,EDUCACIÓN,EDUCACIÓN,FORMACIÓN DE PERSONAL DOCENTE,TÉCNICO ASISTENTE DEL EDUCADOR DIFERENCIAL
TIT_2019,I536S0C46J1V1,16331751,2,199902,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL,,20191104,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,536,CFT DE TARAPACA,0,CASA CENTRAL (ARICA),46,TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,ARICA Y PARINACOTA,ARICA,ARICA,DIURNO,PRESENCIAL,1,PLAN REGULAR,CIENCIAS SOCIALES,SALUD Y SERVICIOS SOCIALES,SERVICIOS SOCIALES,TÉCNICO EN SERVICIO SOCIAL
TIT_2019,I430S2C46J1V1,16626752,1,199811,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN EDIFICACION,,20190603,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,430,CFT INACAP,2,SEDE ARICA,46,EDIFICACION,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,4,0,4,ARICA Y PARINACOTA,ARICA,ARICA,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",ARQUITECTURA Y CONSTRUCCIÓN,TÉCNICO EN CONSTRUCCIÓN Y OBRAS CIVILES
TIT_2020,I260S1C47J1V1,17882247,2,199812,21,20 A 24 AÑOS,2017,1,2017,1,TECNICO EN ENFERMERIA DE NIVEL SUPERIOR,,20201110,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,260,CFT SANTO TOMAS,1,SEDE ARICA,47,TECNICO EN ENFERMERIA,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,0,5,ARICA Y PARINACOTA,ARICA,ARICA,DIURNO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,TÉCNICO EN ENFERMERÍA
TIT_2019,I536S0C23J2V1,20074610,2,199809,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN EDUCACION ESPECIAL,,20190820,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,536,CFT DE TARAPACA,0,CASA CENTRAL (ARICA),23,TECNICO EN EDUCACION ESPECIAL,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,ARICA Y PARINACOTA,ARICA,ARICA,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,EDUCACIÓN,EDUCACIÓN,FORMACIÓN DE PERSONAL DOCENTE,TÉCNICO ASISTENTE DEL EDUCADOR DIFERENCIAL
TIT_2020,I81S6C72J2V1,24437342,2,199904,21,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR TRADUCTOR BILINGÜE INGLES ESPAÑOL,,20200305,UNIVERSIDADES,UNIVERSIDADES CRUCH,UNIVERSIDADES ESTATALES CRUCH,81,UNIVERSIDAD ARTURO PRAT,6,SEDE ANTOFAGASTA,72,TECNICO DE NIVEL SUPERIOR TRADUCTOR BILINGÜE INGLES-ESPAÑOL,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,0,5,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,HUMANIDADES,HUMANIDADES Y ARTES,HUMANIDADES,TÉCNICO EN TRADUCCIÓN E INTERPRETARIADO
TIT_2019,I536S0C59J2V1,4577200,2,199905,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN LABORATORISTA CLINICO BANCO DE SANGRE E IMAGENOLOGIA,,20190924,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,536,CFT DE TARAPACA,0,CASA CENTRAL (ARICA),59,"TECNICO DE NIVEL SUPERIOR EN LABORATORISTA CLINICO, BANCO DE SANGRE E IMAGENOLOGIA",PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,ARICA Y PARINACOTA,ARICA,ARICA,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,TÉCNICO EN LABORATORIO CLÍNICO
TIT_2020,I536S0C46J1V1,17347135,2,199809,21,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL,,20201211,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,536,CFT DE TARAPACA,0,CASA CENTRAL (ARICA),46,TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,ARICA Y PARINACOTA,ARICA,ARICA,DIURNO,PRESENCIAL,1,PLAN REGULAR,CIENCIAS SOCIALES,SALUD Y SERVICIOS SOCIALES,SERVICIOS SOCIALES,TÉCNICO EN SERVICIO SOCIAL
TIT_2020,I536S0C39J1V1,21550817,2,199906,21,20 A 24 AÑOS,2018,1,2018,1,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,,20201027,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,536,CFT DE TARAPACA,0,CASA CENTRAL (ARICA),39,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,ARICA Y PARINACOTA,ARICA,ARICA,DIURNO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,TÉCNICO EN ENFERMERÍA
TIT_2019,I536S0C71J1V1,21800856,2,199902,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS,,20190612,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,536,CFT DE TARAPACA,0,CASA CENTRAL (ARICA),71,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,ARICA Y PARINACOTA,ARICA,ARICA,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,TÉCNICO EN ADMINISTRACIÓN DE EMPRESAS
TIT_2019,I260S1C47J1V1,23566414,2,199807,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO EN ENFERMERIA DE NIVEL SUPERIOR,,20191122,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,260,CFT SANTO TOMAS,1,SEDE ARICA,47,TECNICO EN ENFERMERIA,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,0,5,ARICA Y PARINACOTA,ARICA,ARICA,DIURNO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,TÉCNICO EN ENFERMERÍA
TIT_2019,I536S0C39J2V1,23686846,1,199901,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,,20190530,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,536,CFT DE TARAPACA,0,CASA CENTRAL (ARICA),39,TECNICO EN ENFERMERIA,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,ARICA Y PARINACOTA,ARICA,ARICA,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,TÉCNICO EN ENFERMERÍA
TIT_2019,I536S0C4J2V1,15990640,1,199812,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN DEPORTES Y RECREACION,,20190322,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,536,CFT DE TARAPACA,0,CASA CENTRAL (ARICA),4,DEPORTES Y RECREACION,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,ARICA Y PARINACOTA,ARICA,ARICA,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,EDUCACIÓN,SERVICIOS,SERVICIOS PERSONALES,"TÉCNICO EN DEPORTE, RECREACIÓN Y PREPARACIÓN FÍSICA"
TIT_2019,I536S0C59J2V1,24577796,2,199810,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN LABORATORISTA CLINICO BANCO DE SANGRE E IMAGENOLOGIA,,20190612,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,536,CFT DE TARAPACA,0,CASA CENTRAL (ARICA),59,"TECNICO DE NIVEL SUPERIOR EN LABORATORISTA CLINICO, BANCO DE SANGRE E IMAGENOLOGIA",PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,ARICA Y PARINACOTA,ARICA,ARICA,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,TÉCNICO EN LABORATORIO CLÍNICO
TIT_2019,I536S0C39J1V1,1135226,2,199807,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,,20190709,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,536,CFT DE TARAPACA,0,CASA CENTRAL (ARICA),39,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,ARICA Y PARINACOTA,ARICA,ARICA,DIURNO,PRESENCIAL,1,PLAN REGULAR,SALUD,SALUD Y SERVICIOS SOCIALES,MEDICINA,TÉCNICO EN ENFERMERÍA
TIT_2019,I260S2C100J2V1,6576988,2,199903,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO JURIDICO DE NIVEL SUPERIOR,,20200210,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,260,CFT SANTO TOMAS,2,SEDE IQUIQUE,100,TECNICO JURIDICO,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,0,5,TARAPACÁ,IQUIQUE,IQUIQUE,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,DERECHO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",DERECHO,TÉCNICO JURÍDICO
TIT_2019,I430S2C131J1V1,7029735,2,199906,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN GASTRONOMIA INTERNACIONAL,,20190325,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,430,CFT INACAP,2,SEDE ARICA,131,GASTRONOMIA INTERNACIONAL,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,4,0,4,ARICA Y PARINACOTA,ARICA,ARICA,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,SERVICIOS,SERVICIOS PERSONALES,TÉCNICO EN GASTRONOMÍA Y COCINA
TIT_2019,I536S0C57J2V1,653557,2,199811,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN CONTROL DE GESTION Y LOGISTICA,,20190808,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,536,CFT DE TARAPACA,0,CASA CENTRAL (ARICA),57,TECNICO DE NIVEL SUPERIOR EN CONTROL DE GESTION Y LOGISTICA,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,5,1,5,ARICA Y PARINACOTA,ARICA,ARICA,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,TÉCNICO EN LOGÍSTICA
TIT_2019,I430S2C201J1V1,6078765,2,199903,20,20 A 24 AÑOS,2017,1,2017,1,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS,,20191105,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,CENTROS DE FORMACIÓN TÉCNICA,430,CFT INACAP,2,SEDE ARICA,201,ADMINISTRACION DE EMPRESAS,PREGRADO,TÉCNICO DE NIVEL SUPERIOR,CARRERAS TÉCNICAS,4,0,4,ARICA Y PARINACOTA,ARICA,ARICA,DIURNO,PRESENCIAL,1,PLAN REGULAR,ADMINISTRACIÓN Y COMERCIO,"CIENCIAS SOCIALES, ENSEÑANZA COMERCIAL Y DERECHO",ENSEÑANZA COMERCIAL Y ADMINISTRACIÓN,TÉCNICO EN ADMINISTRACIÓN DE EMPRESAS
